order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
1537,844,30,Dosa,2025-01-11,17:52:14,Delivered,685.57
1538,487,55,Idli Sambhar,2025-07-10,23:06:15,Pending,713.9
1539,370,39,Chicken Biryani,2023-11-01,12:07:19,Cancelled,860.01
1540,268,60,Chicken Roll,2023-12-18,08:00:03,Delivered,757.95
1541,77,82,Butter Naan,2024-10-30,03:13:49,Delivered,428.47
1542,501,36,Mutton Curry,2023-12-17,01:48:24,Cancelled,535.48
1543,451,38,Paneer Tikka,2024-08-20,10:11:49,Pending,675.31
1544,896,42,Paneer Tikka,2024-10-14,01:40:17,Pending,852.99
1545,106,65,Butter Naan,2025-07-28,16:02:04,Cancelled,192.02
1546,851,92,Fried Rice,2023-11-21,09:15:59,Delivered,840.81
1547,460,47,Veg Burger,2025-07-03,13:00:39,Delivered,302.63
1548,958,99,Veg Thali,2023-09-30,14:35:52,Delivered,414.0
1549,57,12,Idli Sambhar,2024-08-06,22:16:10,Delivered,107.19
1550,469,16,Mutton Curry,2024-06-17,14:29:00,Delivered,570.82
1551,142,32,Mutton Curry,2024-06-16,20:12:36,Cancelled,891.63
1552,418,98,Butter Naan,2024-09-10,15:41:52,Cancelled,715.39
1553,206,66,Chicken Biryani,2025-03-30,23:51:53,Pending,845.17
1554,763,71,Veg Burger,2024-03-13,02:08:58,Cancelled,402.01
1555,975,79,Cheese Pizza,2024-11-01,09:10:39,Pending,348.99
1556,653,25,Chicken Biryani,2024-02-21,15:12:54,Delivered,502.61
1557,637,27,Mutton Curry,2024-10-13,04:26:16,Pending,642.54
1558,766,76,Chicken Roll,2023-09-30,13:58:00,Delivered,766.18
1559,177,49,Veg Burger,2024-01-09,12:49:02,Pending,868.7
1560,966,58,Fried Rice,2024-05-13,11:06:40,Delivered,353.02
1561,70,5,Chicken Biryani,2024-04-28,02:44:59,Delivered,766.19
1562,284,13,Mutton Curry,2025-04-06,04:10:47,Pending,216.46
1563,241,75,Butter Naan,2024-11-07,03:45:56,Pending,661.34
1564,118,48,Veg Thali,2023-11-16,03:54:28,Pending,233.02
1565,82,9,Fried Rice,2025-05-18,22:35:41,Delivered,244.72
1566,51,3,Butter Naan,2025-07-09,23:23:21,Delivered,342.27
1567,477,60,Chicken Biryani,2024-11-22,13:06:18,Pending,141.42
1568,703,83,Fried Rice,2024-07-16,15:17:54,Cancelled,171.89
1569,357,46,Dosa,2024-09-28,14:07:22,Pending,391.25
1570,248,22,Dosa,2023-09-21,09:46:29,Pending,610.43
1571,124,25,Cheese Pizza,2024-01-15,10:59:16,Pending,418.69
1572,157,87,Mutton Curry,2024-01-01,12:15:34,Pending,680.92
1573,225,23,Pasta Alfredo,2025-05-01,17:20:48,Pending,127.33
1574,741,40,Chicken Biryani,2025-04-11,03:43:55,Pending,683.89
1575,201,27,Dosa,2025-09-04,05:05:27,Delivered,759.58
1576,183,83,Mutton Curry,2025-03-19,13:53:20,Pending,645.6
1577,293,91,Pasta Alfredo,2024-02-06,03:54:53,Delivered,865.37
1578,519,72,Butter Naan,2025-03-07,07:35:51,Delivered,146.78
1579,529,55,Chicken Roll,2025-07-27,20:46:26,Delivered,110.92
1580,798,99,Chicken Roll,2024-03-16,19:01:24,Delivered,399.29
1581,478,56,Paneer Tikka,2024-09-25,15:37:57,Delivered,357.12
1582,680,95,Pasta Alfredo,2024-04-03,04:15:51,Delivered,267.17
1583,415,43,Cheese Pizza,2023-12-25,22:37:57,Cancelled,707.2
1584,999,7,Pasta Alfredo,2025-06-01,19:18:13,Delivered,157.97
1585,129,64,Fried Rice,2023-11-18,14:37:41,Cancelled,758.69
1586,84,73,Veg Burger,2024-07-02,22:41:53,Cancelled,935.81
1587,942,39,Dosa,2025-02-07,22:50:05,Delivered,155.16
1588,252,15,Chicken Roll,2024-04-17,07:45:32,Cancelled,498.61
1589,775,73,Chicken Roll,2025-05-11,06:52:44,Pending,978.25
1590,430,81,Fried Rice,2025-07-08,11:31:44,Pending,899.23
1591,440,47,Paneer Tikka,2025-01-10,23:36:29,Cancelled,682.76
1592,908,73,Veg Thali,2024-09-21,15:10:52,Pending,934.25
1593,262,92,Veg Thali,2024-02-25,01:43:33,Delivered,687.83
1594,895,75,Cheese Pizza,2024-09-17,12:14:19,Cancelled,475.87
1595,498,79,Pasta Alfredo,2024-01-03,17:02:39,Pending,293.22
1596,164,82,Pasta Alfredo,2024-01-24,06:38:01,Delivered,551.3
1597,927,60,Pasta Alfredo,2023-10-11,04:49:42,Cancelled,615.71
1598,812,61,Idli Sambhar,2024-09-09,14:33:48,Cancelled,238.25
1599,847,94,Veg Burger,2025-06-02,15:36:19,Cancelled,354.7
1600,881,42,Pasta Alfredo,2023-09-22,22:05:30,Pending,144.76
1601,407,66,Chicken Roll,2025-06-19,16:27:47,Cancelled,245.32
1602,408,26,Veg Burger,2023-11-10,10:24:46,Delivered,365.55
1603,590,19,Fried Rice,2023-12-30,07:27:50,Cancelled,947.86
1604,316,78,Dosa,2024-09-30,17:34:36,Delivered,595.57
1605,330,48,Dosa,2024-06-19,14:50:57,Pending,205.0
1606,268,67,Fried Rice,2023-12-30,09:51:06,Delivered,202.05
1607,1,34,Chicken Biryani,2025-02-23,13:40:27,Delivered,357.43
1608,455,28,Dosa,2024-10-10,00:12:13,Delivered,110.77
1609,141,42,Mutton Curry,2024-06-30,22:45:48,Pending,468.46
1610,116,90,Paneer Tikka,2025-09-08,18:41:20,Cancelled,413.3
1611,307,91,Butter Naan,2024-06-12,03:27:42,Pending,806.35
1612,987,94,Veg Burger,2023-10-28,01:38:12,Cancelled,962.56
1613,10,48,Fried Rice,2024-06-14,20:25:42,Cancelled,182.05
1614,841,68,Veg Thali,2024-11-08,19:03:44,Cancelled,417.71
1615,969,75,Chicken Roll,2025-08-18,00:43:37,Pending,900.67
1616,377,31,Chicken Biryani,2025-07-06,14:54:33,Cancelled,917.0
1617,390,99,Chicken Roll,2024-10-11,10:39:17,Cancelled,219.54
1618,344,18,Veg Burger,2024-12-12,21:35:20,Delivered,131.42
1619,531,79,Idli Sambhar,2023-11-03,23:50:14,Cancelled,731.33
1620,991,74,Pasta Alfredo,2024-12-12,01:32:02,Delivered,927.34
1621,761,61,Fried Rice,2024-05-16,12:01:32,Cancelled,966.15
1622,766,23,Chicken Biryani,2024-08-13,20:59:59,Delivered,850.71
1623,797,60,Chicken Roll,2024-07-24,19:48:12,Delivered,136.73
1624,392,2,Idli Sambhar,2024-05-19,15:37:32,Delivered,165.7
1625,371,47,Chicken Biryani,2024-05-28,12:42:03,Pending,863.18
1626,316,26,Paneer Tikka,2025-06-24,10:52:44,Delivered,804.02
1627,711,57,Chicken Roll,2024-12-28,05:25:27,Pending,705.8
1628,339,14,Mutton Curry,2025-04-22,23:15:52,Pending,863.52
1629,598,95,Chicken Biryani,2025-05-13,03:45:35,Cancelled,228.39
1630,340,47,Fried Rice,2025-09-10,14:27:40,Cancelled,495.74
1631,444,85,Paneer Tikka,2024-08-16,05:42:12,Cancelled,169.75
1632,711,56,Veg Burger,2024-05-09,23:38:52,Delivered,822.71
1633,771,12,Chicken Roll,2025-06-30,16:42:14,Delivered,843.45
1634,694,99,Cheese Pizza,2024-08-02,16:59:09,Cancelled,799.08
1635,890,11,Chicken Roll,2025-03-16,04:17:59,Pending,300.96
1636,549,90,Veg Thali,2023-11-19,12:12:19,Pending,757.36
1637,174,5,Dosa,2024-11-04,17:11:07,Pending,739.27
1638,477,60,Pasta Alfredo,2024-09-15,05:57:46,Delivered,326.52
1639,300,81,Veg Burger,2025-04-19,02:47:41,Pending,789.59
1640,647,66,Veg Burger,2023-10-18,20:10:11,Pending,806.24
1641,814,46,Paneer Tikka,2025-05-05,06:05:14,Cancelled,311.61
1642,905,64,Chicken Biryani,2025-05-16,22:26:17,Cancelled,737.72
1643,881,95,Cheese Pizza,2024-02-03,20:42:49,Pending,228.91
1644,85,44,Idli Sambhar,2024-08-04,15:46:00,Delivered,499.3
1645,933,58,Pasta Alfredo,2024-04-27,01:06:50,Pending,616.66
1646,120,71,Chicken Biryani,2024-02-20,23:21:16,Pending,179.47
1647,379,9,Veg Burger,2025-01-01,09:21:33,Cancelled,619.89
1648,45,29,Veg Burger,2024-09-21,18:07:31,Delivered,904.72
1649,513,64,Veg Thali,2024-07-18,13:51:38,Cancelled,833.47
1650,537,10,Veg Thali,2024-06-22,22:39:38,Cancelled,674.56
1651,370,40,Fried Rice,2024-01-29,19:14:07,Delivered,837.93
1652,377,34,Mutton Curry,2025-01-02,04:14:23,Delivered,573.21
1653,659,43,Fried Rice,2025-01-27,18:19:53,Delivered,575.75
1654,859,49,Mutton Curry,2025-02-17,22:35:39,Delivered,270.81
1655,479,42,Idli Sambhar,2025-02-06,17:51:56,Delivered,431.14
1656,886,83,Chicken Biryani,2024-03-24,17:15:21,Pending,845.35
1657,932,55,Dosa,2025-02-23,01:40:18,Delivered,113.81
1658,228,7,Idli Sambhar,2025-07-07,22:16:26,Cancelled,941.51
1659,820,43,Idli Sambhar,2025-07-24,06:32:48,Cancelled,500.96
1660,328,33,Chicken Roll,2024-06-28,11:00:42,Delivered,706.58
1661,468,14,Chicken Biryani,2023-09-29,01:11:31,Cancelled,205.74
1662,335,17,Veg Burger,2024-08-11,03:22:59,Pending,772.49
1663,886,1,Veg Thali,2025-07-06,04:38:23,Delivered,149.53
1664,409,21,Pasta Alfredo,2024-08-05,05:27:07,Delivered,674.52
1665,396,10,Chicken Roll,2024-06-16,12:35:05,Pending,491.18
1666,963,11,Mutton Curry,2024-09-25,23:33:04,Delivered,648.18
1667,426,57,Butter Naan,2024-10-05,21:34:41,Cancelled,599.42
1668,723,65,Cheese Pizza,2025-04-14,05:26:53,Delivered,139.68
1669,657,31,Veg Burger,2023-12-17,14:20:27,Delivered,986.74
1670,70,68,Cheese Pizza,2023-10-06,21:22:16,Delivered,616.57
1671,245,25,Dosa,2023-10-02,00:33:58,Delivered,413.43
1672,625,47,Cheese Pizza,2025-02-18,09:19:10,Cancelled,913.97
1673,704,88,Cheese Pizza,2025-04-18,01:17:52,Cancelled,859.15
1674,747,84,Chicken Biryani,2024-08-16,08:36:28,Cancelled,541.73
1675,750,88,Fried Rice,2024-09-15,15:18:51,Cancelled,664.33
1676,369,91,Fried Rice,2025-03-04,22:19:57,Delivered,297.67
1677,60,21,Cheese Pizza,2025-02-18,14:33:19,Cancelled,176.28
1678,563,94,Fried Rice,2025-04-09,03:41:19,Cancelled,650.68
1679,400,95,Butter Naan,2023-12-30,02:24:14,Cancelled,924.8
1680,377,63,Pasta Alfredo,2023-09-29,23:12:37,Pending,424.7
1681,476,79,Chicken Roll,2025-03-13,06:21:01,Delivered,889.11
1682,549,6,Chicken Biryani,2023-12-31,05:20:57,Delivered,691.68
1683,844,90,Pasta Alfredo,2025-05-19,01:07:04,Cancelled,158.27
1684,489,7,Mutton Curry,2024-09-20,16:53:52,Delivered,627.2
1685,663,34,Paneer Tikka,2024-07-09,13:30:54,Pending,132.42
1686,339,4,Mutton Curry,2023-12-17,14:26:12,Delivered,124.62
1687,790,81,Veg Burger,2024-12-23,15:09:48,Pending,228.98
1688,382,46,Butter Naan,2024-09-12,14:16:27,Pending,911.39
1689,499,4,Chicken Roll,2023-10-29,00:58:57,Pending,485.04
1690,838,57,Mutton Curry,2025-06-21,14:29:07,Delivered,385.14
1691,326,30,Veg Thali,2025-02-15,15:02:35,Cancelled,519.18
1692,741,25,Cheese Pizza,2024-11-24,22:12:59,Cancelled,542.13
1693,955,49,Fried Rice,2024-09-16,01:41:53,Cancelled,913.69
1694,786,39,Dosa,2023-11-28,01:28:03,Delivered,105.85
1695,852,5,Chicken Biryani,2024-05-27,17:37:28,Pending,351.71
1696,904,93,Fried Rice,2024-01-11,00:48:49,Pending,647.85
1697,583,6,Butter Naan,2023-11-13,12:11:18,Delivered,980.9
1698,3,100,Fried Rice,2024-08-06,06:39:57,Pending,626.34
1699,476,86,Dosa,2023-12-18,04:38:50,Delivered,687.95
1700,720,60,Veg Burger,2024-01-03,12:46:34,Cancelled,530.25
1701,213,38,Fried Rice,2024-06-10,05:05:12,Pending,485.2
1702,667,27,Idli Sambhar,2024-01-08,23:59:05,Cancelled,345.36
1703,474,21,Paneer Tikka,2024-12-18,04:49:21,Pending,971.71
1704,277,5,Butter Naan,2024-11-05,15:08:31,Delivered,282.29
1705,170,61,Butter Naan,2024-08-23,03:01:54,Cancelled,132.35
1706,998,17,Butter Naan,2024-01-14,06:18:28,Delivered,475.99
1707,100,18,Butter Naan,2023-11-25,11:57:04,Delivered,532.66
1708,811,87,Dosa,2025-03-19,06:11:42,Cancelled,178.34
1709,512,34,Chicken Biryani,2024-03-16,20:46:24,Cancelled,263.72
1710,144,19,Fried Rice,2023-12-17,15:53:16,Cancelled,868.79
1711,400,62,Fried Rice,2024-05-05,21:19:01,Pending,131.27
1712,551,62,Dosa,2024-05-28,16:00:06,Pending,765.17
1713,70,2,Fried Rice,2024-10-29,05:09:32,Cancelled,188.68
1714,342,5,Chicken Biryani,2024-03-21,07:44:31,Pending,267.06
1715,253,41,Fried Rice,2024-03-02,09:11:43,Cancelled,192.03
1716,298,64,Veg Burger,2024-10-23,13:33:51,Pending,693.27
1717,474,20,Paneer Tikka,2024-04-05,13:20:11,Pending,772.14
1718,734,93,Chicken Biryani,2025-05-14,23:35:44,Delivered,537.51
1719,547,72,Pasta Alfredo,2025-01-03,05:39:57,Cancelled,691.76
1720,756,25,Fried Rice,2023-12-09,07:16:52,Cancelled,311.97
1721,460,79,Fried Rice,2024-09-13,23:39:58,Cancelled,752.93
1722,193,7,Chicken Biryani,2025-06-28,17:38:20,Delivered,113.67
1723,106,76,Cheese Pizza,2025-01-22,03:40:04,Delivered,717.8
1724,613,52,Cheese Pizza,2025-03-05,22:58:45,Delivered,732.69
1725,263,43,Mutton Curry,2025-04-04,14:28:42,Pending,256.22
1726,675,46,Butter Naan,2025-01-29,16:45:01,Delivered,327.91
1727,594,38,Mutton Curry,2024-02-14,09:04:47,Delivered,596.16
1728,559,59,Veg Thali,2024-05-16,22:52:54,Delivered,985.23
1729,571,48,Cheese Pizza,2025-05-06,21:20:21,Cancelled,372.47
1730,750,44,Dosa,2024-07-31,02:12:01,Cancelled,291.29
1731,564,38,Cheese Pizza,2025-05-29,09:19:32,Cancelled,982.03
1732,515,22,Pasta Alfredo,2024-06-20,02:54:14,Delivered,430.28
1733,490,99,Veg Thali,2025-04-04,12:33:12,Pending,529.6
1734,54,71,Butter Naan,2024-06-10,18:45:57,Cancelled,760.98
1735,54,84,Chicken Roll,2025-07-12,04:37:03,Cancelled,872.01
1736,546,19,Fried Rice,2024-10-04,02:49:52,Pending,394.92
1737,840,94,Mutton Curry,2024-07-26,14:02:21,Delivered,126.94
1738,683,29,Dosa,2024-02-24,13:49:40,Pending,514.73
1739,288,14,Chicken Roll,2025-05-07,20:28:58,Pending,276.63
1740,300,17,Chicken Roll,2025-05-10,19:39:07,Pending,374.98
1741,113,65,Paneer Tikka,2024-12-28,07:56:04,Cancelled,684.35
1742,283,50,Dosa,2025-06-14,08:59:48,Cancelled,774.46
1743,29,7,Chicken Roll,2024-11-26,12:25:48,Delivered,652.59
1744,626,23,Idli Sambhar,2025-07-03,07:16:07,Pending,576.4
1745,799,47,Veg Burger,2025-08-31,18:57:29,Pending,618.36
1746,383,72,Paneer Tikka,2024-12-25,13:17:45,Delivered,374.95
1747,934,43,Paneer Tikka,2025-08-19,00:45:44,Pending,327.25
1748,288,54,Cheese Pizza,2024-01-16,08:01:45,Cancelled,109.27
1749,62,84,Cheese Pizza,2025-02-23,13:50:23,Delivered,968.51
1750,262,70,Dosa,2023-11-11,08:28:00,Pending,622.15
1751,298,55,Butter Naan,2024-03-02,08:53:59,Delivered,854.88
1752,350,90,Paneer Tikka,2025-03-24,18:38:45,Cancelled,935.43
1753,855,37,Idli Sambhar,2025-03-17,01:18:23,Delivered,649.29
1754,511,28,Idli Sambhar,2024-04-06,15:04:59,Pending,171.63
1755,748,42,Veg Burger,2024-12-11,07:13:39,Cancelled,802.7
1756,385,9,Cheese Pizza,2024-11-09,21:41:54,Cancelled,298.82
1757,420,87,Dosa,2024-10-23,05:34:53,Delivered,628.1
1758,978,44,Veg Burger,2024-01-21,18:25:19,Delivered,665.89
1759,686,21,Fried Rice,2024-06-05,07:17:56,Cancelled,962.55
1760,807,64,Chicken Roll,2023-12-06,22:22:16,Cancelled,870.49
1761,327,58,Veg Burger,2024-05-29,11:55:49,Pending,319.34
1762,771,27,Mutton Curry,2023-09-21,09:50:57,Delivered,511.99
1763,223,65,Veg Burger,2023-09-20,12:41:54,Pending,705.99
1764,419,48,Idli Sambhar,2023-12-11,02:05:09,Delivered,469.95
1765,910,81,Pasta Alfredo,2025-03-30,10:21:24,Pending,921.19
1766,51,41,Butter Naan,2025-03-23,16:14:27,Delivered,191.39
1767,526,70,Chicken Roll,2023-11-07,12:37:01,Cancelled,818.18
1768,976,27,Cheese Pizza,2025-04-01,10:45:28,Pending,165.19
1769,67,88,Fried Rice,2024-05-29,01:46:49,Pending,959.69
1770,217,46,Idli Sambhar,2024-02-09,02:23:59,Delivered,868.15
1771,153,95,Veg Burger,2025-06-02,10:26:45,Pending,727.85
1772,186,91,Veg Burger,2023-10-17,18:59:40,Cancelled,682.09
1773,245,5,Chicken Biryani,2025-03-09,08:34:42,Delivered,932.99
1774,456,40,Mutton Curry,2025-04-25,01:37:09,Delivered,869.19
1775,705,68,Mutton Curry,2024-10-11,07:18:44,Pending,805.63
1776,1,51,Fried Rice,2024-05-16,09:00:32,Cancelled,692.7
1777,744,93,Veg Thali,2024-11-13,03:24:36,Pending,543.45
1778,932,47,Idli Sambhar,2023-12-25,21:50:23,Pending,315.67
1779,751,8,Veg Burger,2024-01-20,09:52:59,Delivered,887.79
1780,839,94,Dosa,2025-08-05,03:53:59,Cancelled,394.03
1781,876,88,Idli Sambhar,2025-08-07,10:09:48,Cancelled,385.28
1782,836,27,Mutton Curry,2025-07-06,08:58:55,Cancelled,735.85
1783,574,80,Idli Sambhar,2023-12-10,17:22:38,Cancelled,845.13
1784,538,77,Chicken Biryani,2024-07-29,09:50:31,Delivered,619.93
1785,597,8,Butter Naan,2025-04-23,15:04:16,Cancelled,977.7
1786,927,45,Chicken Roll,2024-01-17,17:39:19,Cancelled,496.16
1787,663,36,Veg Thali,2024-06-03,15:57:11,Delivered,231.73
1788,719,31,Veg Burger,2023-09-29,02:58:59,Delivered,142.84
1789,74,92,Veg Thali,2025-04-17,07:22:06,Cancelled,357.63
1790,157,99,Paneer Tikka,2024-06-11,03:33:39,Cancelled,174.05
1791,40,79,Butter Naan,2024-11-12,16:08:22,Delivered,175.93
1792,644,86,Dosa,2025-01-08,03:20:23,Delivered,717.04
1793,306,31,Butter Naan,2025-05-07,10:07:14,Delivered,157.06
1794,299,90,Chicken Roll,2024-05-04,21:50:57,Pending,856.77
1795,453,48,Dosa,2025-03-22,00:09:26,Cancelled,332.21
1796,734,71,Fried Rice,2025-03-06,16:54:55,Delivered,558.21
1797,806,47,Fried Rice,2024-10-19,01:52:56,Delivered,765.62
1798,968,2,Veg Burger,2025-09-01,01:14:24,Pending,536.59
1799,765,4,Veg Burger,2024-03-22,19:35:28,Pending,143.7
1800,825,65,Pasta Alfredo,2024-08-25,04:24:00,Pending,765.12
1801,423,20,Veg Thali,2025-03-01,19:47:37,Delivered,921.02
1802,612,32,Dosa,2025-03-11,22:23:53,Cancelled,900.62
1803,122,99,Chicken Biryani,2024-03-16,18:40:42,Pending,259.52
1804,48,50,Fried Rice,2024-01-06,06:56:21,Pending,720.89
1805,536,63,Fried Rice,2024-12-01,02:09:31,Cancelled,916.74
1806,374,77,Chicken Roll,2024-11-27,00:39:33,Pending,954.96
1807,640,78,Cheese Pizza,2024-03-01,23:30:25,Delivered,354.06
1808,188,13,Pasta Alfredo,2024-12-14,07:24:26,Pending,633.8
1809,442,99,Mutton Curry,2024-03-12,22:08:14,Cancelled,141.73
1810,71,71,Fried Rice,2024-09-13,20:08:53,Cancelled,158.3
1811,65,43,Idli Sambhar,2024-12-27,15:40:11,Pending,971.54
1812,196,77,Chicken Roll,2025-09-10,06:01:38,Pending,951.08
1813,106,74,Paneer Tikka,2023-11-16,10:51:54,Cancelled,840.71
1814,79,37,Mutton Curry,2023-10-15,18:14:14,Cancelled,524.15
1815,847,64,Fried Rice,2024-01-23,04:06:35,Delivered,678.01
1816,637,69,Fried Rice,2024-11-02,05:15:38,Pending,545.72
1817,481,20,Pasta Alfredo,2023-09-30,07:32:28,Pending,671.65
1818,593,70,Fried Rice,2025-08-07,04:36:20,Pending,129.17
1819,525,51,Veg Burger,2025-03-06,13:04:15,Cancelled,924.51
1820,469,28,Butter Naan,2024-08-31,15:42:25,Cancelled,541.11
1821,831,27,Paneer Tikka,2025-04-25,03:15:33,Cancelled,200.42
1822,528,81,Dosa,2023-10-21,13:02:00,Delivered,495.7
1823,400,28,Veg Thali,2024-01-10,14:22:23,Delivered,877.32
1824,332,9,Idli Sambhar,2025-06-22,22:38:25,Pending,937.14
1825,625,57,Fried Rice,2024-02-11,07:54:12,Cancelled,530.86
1826,367,52,Idli Sambhar,2024-02-03,07:13:13,Delivered,191.99
1827,262,87,Paneer Tikka,2024-12-03,15:29:15,Pending,686.66
1828,879,33,Fried Rice,2024-11-23,01:44:51,Pending,576.42
1829,963,48,Veg Burger,2025-07-10,16:44:52,Cancelled,163.15
1830,2,88,Chicken Roll,2024-08-31,13:15:41,Cancelled,154.26
1831,983,34,Veg Thali,2025-01-06,14:51:54,Delivered,192.22
1832,7,53,Veg Thali,2024-12-29,10:19:50,Cancelled,616.1
1833,652,39,Paneer Tikka,2023-11-01,21:32:30,Delivered,171.05
1834,950,71,Paneer Tikka,2025-07-14,05:03:21,Pending,456.8
1835,482,50,Fried Rice,2024-02-22,23:22:20,Pending,782.26
1836,379,46,Dosa,2024-01-21,18:38:54,Pending,134.64
1837,213,22,Fried Rice,2024-04-15,02:50:57,Delivered,306.12
1838,200,12,Fried Rice,2024-06-27,13:43:50,Pending,236.51
1839,277,49,Chicken Biryani,2025-06-23,23:00:11,Cancelled,273.77
1840,763,58,Paneer Tikka,2024-11-12,10:42:55,Cancelled,235.02
1841,680,70,Fried Rice,2024-10-06,09:54:13,Cancelled,322.71
1842,538,45,Veg Burger,2024-09-20,19:20:36,Cancelled,475.08
1843,186,70,Butter Naan,2024-03-31,23:38:51,Pending,401.61
1844,300,69,Veg Thali,2024-02-02,01:59:59,Delivered,532.37
1845,368,53,Veg Burger,2023-10-13,14:20:22,Pending,406.5
1846,19,54,Veg Thali,2025-06-05,21:48:27,Delivered,457.39
1847,514,79,Pasta Alfredo,2025-01-01,13:19:35,Pending,984.15
1848,217,10,Butter Naan,2023-12-26,20:12:58,Delivered,418.18
1849,621,44,Paneer Tikka,2024-10-07,16:45:23,Delivered,714.61
1850,37,35,Pasta Alfredo,2025-04-10,23:32:37,Pending,380.16
1851,710,71,Butter Naan,2024-04-28,03:27:23,Pending,720.91
1852,872,33,Paneer Tikka,2024-10-28,14:25:45,Delivered,417.17
1853,153,33,Cheese Pizza,2024-03-08,04:51:07,Pending,460.97
1854,843,32,Chicken Biryani,2024-08-14,15:36:02,Delivered,141.09
1855,646,11,Veg Burger,2024-02-23,14:14:13,Cancelled,518.62
1856,944,50,Veg Burger,2025-07-09,04:47:12,Cancelled,667.9
1857,512,27,Butter Naan,2024-07-21,16:28:33,Pending,415.0
1858,853,71,Mutton Curry,2025-09-05,19:40:35,Delivered,733.16
1859,570,17,Veg Burger,2025-03-23,18:53:54,Pending,130.82
1860,355,17,Mutton Curry,2025-04-29,21:48:44,Delivered,523.36
1861,269,72,Chicken Biryani,2023-10-03,09:30:14,Cancelled,117.59
1862,920,24,Fried Rice,2023-10-12,03:20:10,Pending,202.6
1863,390,18,Fried Rice,2025-05-30,07:48:30,Delivered,668.3
1864,359,49,Chicken Roll,2025-02-12,22:51:10,Pending,440.04
1865,669,72,Veg Burger,2025-08-04,02:15:15,Pending,198.83
1866,307,79,Fried Rice,2025-01-02,11:11:09,Pending,610.2
1867,531,45,Cheese Pizza,2024-10-21,06:11:30,Delivered,380.47
1868,236,51,Veg Burger,2024-02-09,15:10:07,Delivered,641.7
1869,659,69,Veg Thali,2024-05-06,19:24:44,Delivered,439.07
1870,269,94,Veg Burger,2023-10-15,11:00:29,Pending,141.51
1871,775,68,Idli Sambhar,2025-01-14,21:50:28,Cancelled,908.06
1872,781,42,Chicken Biryani,2024-12-21,04:00:01,Cancelled,953.09
1873,913,23,Paneer Tikka,2024-06-09,10:11:55,Pending,781.49
1874,355,22,Mutton Curry,2025-08-05,09:27:16,Delivered,984.58
1875,483,52,Chicken Biryani,2024-03-12,19:50:21,Pending,802.44
1876,91,23,Butter Naan,2025-03-26,12:39:48,Delivered,611.01
1877,642,32,Chicken Roll,2024-09-21,19:51:12,Cancelled,586.85
1878,201,69,Chicken Biryani,2024-03-15,17:08:32,Delivered,813.19
1879,826,51,Fried Rice,2025-01-06,15:36:43,Cancelled,944.46
1880,258,46,Dosa,2025-01-03,21:34:37,Cancelled,721.56
1881,951,76,Mutton Curry,2025-07-14,02:11:33,Cancelled,813.37
1882,472,18,Idli Sambhar,2025-03-13,11:51:57,Delivered,179.57
1883,810,97,Fried Rice,2024-10-19,15:26:50,Cancelled,121.6
1884,39,75,Dosa,2025-02-22,03:49:31,Cancelled,698.75
1885,19,5,Idli Sambhar,2024-11-25,16:45:46,Delivered,681.88
1886,776,42,Butter Naan,2024-09-17,13:50:52,Pending,948.24
1887,124,25,Chicken Biryani,2024-06-04,21:33:06,Pending,722.9
1888,490,27,Veg Thali,2025-01-29,23:13:17,Pending,488.91
1889,122,44,Butter Naan,2023-11-28,15:24:34,Cancelled,969.56
1890,576,76,Cheese Pizza,2024-11-27,14:41:30,Pending,450.95
1891,336,67,Cheese Pizza,2025-06-02,18:25:40,Delivered,515.96
1892,939,24,Dosa,2024-01-31,06:24:03,Delivered,421.63
1893,702,56,Fried Rice,2024-03-13,02:12:01,Pending,737.57
1894,798,40,Mutton Curry,2024-01-17,20:14:29,Pending,129.35
1895,149,28,Idli Sambhar,2025-09-07,05:12:37,Delivered,976.17
1896,297,57,Chicken Biryani,2024-03-03,08:50:01,Pending,227.21
1897,910,29,Fried Rice,2023-10-28,02:38:53,Delivered,287.36
1898,131,72,Paneer Tikka,2024-05-27,07:44:20,Cancelled,776.28
1899,491,69,Chicken Roll,2024-02-07,18:26:55,Delivered,290.33
1900,677,78,Dosa,2025-09-03,23:44:51,Delivered,682.79
1901,711,4,Veg Burger,2024-05-19,18:56:15,Cancelled,356.79
1902,17,24,Veg Thali,2024-04-18,02:58:47,Pending,299.96
1903,868,32,Dosa,2023-11-06,16:02:53,Delivered,169.88
1904,456,65,Butter Naan,2024-01-01,03:15:50,Pending,806.8
1905,71,66,Chicken Roll,2025-07-28,10:25:09,Delivered,643.46
1906,118,63,Pasta Alfredo,2024-07-11,09:03:34,Cancelled,499.63
1907,177,45,Chicken Biryani,2025-02-16,12:14:00,Delivered,663.36
1908,947,60,Chicken Biryani,2025-07-08,05:43:35,Cancelled,422.37
1909,354,43,Veg Thali,2024-06-21,22:13:11,Delivered,322.5
1910,173,7,Cheese Pizza,2024-08-02,06:02:49,Cancelled,362.52
1911,263,66,Chicken Roll,2025-01-31,19:55:28,Delivered,337.98
1912,886,44,Chicken Biryani,2025-04-04,06:54:26,Cancelled,152.21
1913,916,77,Butter Naan,2024-11-25,19:02:04,Pending,803.21
1914,551,100,Chicken Roll,2024-05-27,19:12:39,Delivered,436.59
1915,388,3,Paneer Tikka,2025-03-31,02:47:23,Delivered,638.8
